Running 30s test @ http://ip-172-31-4-87.us-east-2.compute.internal:8080
  4 threads and 96 connections
  Thread calibration: mean lat.: 21.067ms, rate sampling interval: 16ms
  Thread calibration: mean lat.: 17.390ms, rate sampling interval: 16ms
  Thread calibration: mean lat.: 21.028ms, rate sampling interval: 16ms
  Thread calibration: mean lat.: 17.224ms, rate sampling interval: 16ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     6.23ms    1.80ms 210.18ms   94.78%
    Req/Sec   825.89    132.81     1.33k    67.35%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%    6.07ms
 75.000%    6.82ms
 90.000%    7.59ms
 99.000%    8.91ms
 99.900%   12.65ms
 99.990%   61.79ms
 99.999%  187.26ms
100.000%  210.30ms

  Detailed Percentile spectrum:
       5.051     0.400000        25528         1.67
       5.239     0.500000        31866         2.00
       5.343     0.550000        35018         2.22
       5.451     0.600000        38164         2.50
       5.583     0.650000        41431         2.86
       5.723     0.700000        44564         3.33
       5.883     0.750000        47762         4.00
       5.963     0.775000        49303         4.44
       6.055     0.800000        50893         5.00
       6.155     0.825000        52492         5.71
       6.263     0.850000        54073         6.67
       6.387     0.875000        55702         8.00
       6.451     0.887500        56471         8.89
       6.519     0.900000        57246        10.00
       6.599     0.912500        58074        11.43
       6.679     0.925000        58855        13.33
       6.771     0.937500        59655        16.00
       6.827     0.943750        60049        17.78
       6.887     0.950000        60436        20.00
       6.951     0.956250        60843        22.86
       7.019     0.962500        61224        26.67
       7.111     0.968750        61628        32.00
       7.159     0.971875        61819        35.56
       7.219     0.975000        62026        40.00
       7.283     0.978125        62223        45.71
       7.359     0.981250        62417        53.33
       7.459     0.984375        62618        64.00
       7.515     0.985938        62716        71.11
       7.587     0.987500        62812        80.00
       7.675     0.989062        62911        91.43
       7.803     0.990625        63009       106.67
       7.951     0.992188        63109       128.00
       8.075     0.992969        63160       142.22
       8.215     0.993750        63213       160.00
       8.351     0.994531        63260       182.86
       8.559     0.995313        63307       213.33
       8.823     0.996094        63358       256.00
       9.023     0.996484        63382       284.44
       9.183     0.996875        63407       320.00
       9.399     0.997266        63433       365.71
       9.615     0.997656        63457       426.67
       9.823     0.998047        63481       512.00
      10.071     0.998242        63494       568.89
      10.415     0.998437        63506       640.00
      10.711     0.998633        63519       731.43
      11.015     0.998828        63531       853.33
      11.471     0.999023        63543      1024.00
      11.743     0.999121        63550      1137.78
      12.015     0.999219        63556      1280.00
      12.631     0.999316        63562      1462.86
      12.767     0.999414        63568      1706.67
      13.271     0.999512        63574      2048.00
      14.199     0.999561        63578      2275.56
      14.375     0.999609        63581      2560.00
      14.911     0.999658        63584      2925.71
      15.023     0.999707        63587      3413.33
      15.599     0.999756        63590      4096.00
      15.671     0.999780        63592      4551.11
      15.783     0.999805        63593      5120.00
      16.055     0.999829        63595      5851.43
      16.079     0.999854        63596      6826.67
      18.159     0.999878        63598      8192.00
      18.223     0.999890        63599      9102.22
      18.223     0.999902        63599     10240.00
      18.399     0.999915        63600     11702.86
      18.543     0.999927        63601     13653.33
      19.151     0.999939        63602     16384.00
      19.151     0.999945        63602     18204.44
      19.151     0.999951        63602     20480.00
      19.375     0.999957        63603     23405.71
      19.375     0.999963        63603     27306.67
      23.263     0.999969        63604     32768.00
      23.263     0.999973        63604     36408.89
      23.263     0.999976        63604     40960.00
      23.263     0.999979        63604     46811.43
      23.263     0.999982        63604     54613.33
     210.175     0.999985        63605     65536.00
     210.175     1.000000        63605          inf
#[Mean    =        5.406, StdDeviation   =        1.184]
#[Max     =      210.048, Total count    =        63605]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  95837 requests in 30.00s, 16.82MB read
  Non-2xx or 3xx responses: 10
Requests/sec:   3194.33
Transfer/sec:    574.04KB
